Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Revenue
12575,2024-04-30,Headphones,Accessories,West,4,1421,5684
12576,2025-07-07,Office Chair,Furniture,East,1,11340,11340
12577,2024-09-14,Speaker,Accessories,West,6,2613,15678
12578,2024-10-21,Keyboard,Accessories,North,9,2856,25704
12579,2025-06-14,Tablet,Electronics,Central,9,30462,274158
12580,2025-09-25,Hard Disk,Electronics,North,9,14428,129852
12581,2025-08-19,Headphones,Accessories,West,5,6351,31755
12582,2024-02-03,Laptop,Electronics,East,7,62097,434679
12583,2024-12-08,Mouse,Accessories,North,3,1136,3408
12584,2024-12-03,Gaming Chair,Furniture,North,4,21172,84688
12585,2025-07-31,Printer,Electronics,Central,1,18332,18332
12586,2025-03-02,Printer,Electronics,Central,10,9640,96400
12587,2025-05-05,Gaming Chair,Furniture,South,5,28702,143510
12588,2024-04-16,Mobile,Electronics,North,8,45266,362128
12589,2025-10-27,Tablet,Electronics,East,7,41299,289093
12590,2024-08-21,Speaker,Accessories,North,1,1931,1931
12591,2025-07-01,Mouse,Accessories,Central,7,374,2618
12592,2025-05-08,Gaming Chair,Furniture,North,7,17361,121527
12593,2025-03-16,Monitor,Electronics,West,9,13514,121626
12594,2025-03-24,Headphones,Accessories,North,10,4012,40120
12595,2024-07-17,SSD,Electronics,East,7,2949,20643
12596,2024-08-25,Tablet,Electronics,North,10,10658,106580
12597,2025-02-26,Tablet,Electronics,Central,10,13000,130000
12598,2024-09-12,Laptop,Electronics,North,2,48712,97424
12599,2025-03-25,Monitor,Electronics,South,5,10432,52160
12600,2024-12-24,Webcam,Accessories,Central,4,3395,13580
12601,2025-09-12,Monitor,Electronics,West,8,30547,244376
12602,2025-11-03,Headphones,Accessories,North,2,3049,6098
12603,2024-07-29,Gaming Chair,Furniture,West,6,12218,73308
12604,2025-12-31,Projector,Electronics,East,6,87273,523638
12605,2025-10-31,Speaker,Accessories,South,9,5883,52947
12606,2025-12-15,Webcam,Accessories,Central,9,1855,16695
12607,2024-12-20,Mobile,Electronics,West,10,43864,438640
12608,2024-03-21,Smartwatch,Accessories,South,3,19071,57213
12609,2024-11-08,Tablet,Electronics,Central,4,18044,72176
12610,2024-05-25,SSD,Electronics,North,4,9213,36852
12611,2024-04-26,Projector,Electronics,North,8,19424,155392
12612,2024-10-11,Smartwatch,Accessories,Central,7,11843,82901
12613,2024-03-02,Printer,Electronics,East,10,19580,195800
12614,2024-01-20,Microphone,Accessories,West,7,8474,59318
12615,2024-08-17,Mobile,Electronics,South,7,24086,168602
12616,2025-06-29,Router,Electronics,North,5,1712,8560
12617,2024-12-22,Gaming Chair,Furniture,North,10,29722,297220
12618,2024-09-25,Webcam,Accessories,Central,4,1224,4896
12619,2025-09-28,Webcam,Accessories,West,7,6973,48811
12620,2024-04-21,Mobile,Electronics,Central,7,74421,520947
12621,2025-07-01,Speaker,Accessories,West,7,10881,76167
12622,2025-06-15,Desk Lamp,Furniture,East,3,3623,10869
12623,2024-08-31,Projector,Electronics,South,1,51791,51791
12624,2024-03-28,Smartwatch,Accessories,South,9,11693,105237
12625,2025-08-07,Webcam,Accessories,West,1,6042,6042
12626,2025-01-05,Smartwatch,Accessories,East,5,23398,116990
12627,2024-01-13,Office Chair,Furniture,North,5,22626,113130
12628,2024-09-27,Webcam,Accessories,South,8,4790,38320
12629,2025-03-26,Laptop,Electronics,North,8,47425,379400
12630,2025-05-06,SSD,Electronics,Central,4,8694,34776
12631,2025-08-16,Mobile,Electronics,North,5,70788,353940
12632,2025-07-18,Office Chair,Furniture,East,2,18432,36864
12633,2024-09-21,Keyboard,Accessories,East,5,2527,12635
12634,2024-08-20,Monitor,Electronics,South,3,29248,87744
12635,2024-08-26,Mobile,Electronics,North,1,24075,24075
12636,2025-03-26,Power Bank,Accessories,Central,6,1043,6258
12637,2024-08-21,Gaming Chair,Furniture,North,5,13435,67175
12638,2025-11-25,Laptop,Electronics,East,9,47931,431379
12639,2024-08-28,Office Chair,Furniture,East,2,6538,13076
12640,2025-03-30,Power Bank,Accessories,North,9,1334,12006
12641,2024-07-27,Tablet,Electronics,East,10,34337,343370
12642,2024-03-14,Router,Electronics,West,5,3544,17720
12643,2024-11-30,Laptop,Electronics,Central,6,66953,401718
12644,2025-10-29,Router,Electronics,East,8,6017,48136
12645,2024-02-01,Office Chair,Furniture,South,6,5461,32766
12646,2024-06-02,Speaker,Accessories,Central,1,3240,3240
12647,2024-08-04,Office Chair,Furniture,East,9,20652,185868
12648,2025-12-30,Desk Lamp,Furniture,East,4,3603,14412
12649,2024-02-03,Desk Lamp,Furniture,South,7,1142,7994
12650,2024-08-17,Printer,Electronics,Central,9,24964,224676
12651,2025-07-05,Router,Electronics,North,9,2042,18378
12652,2025-04-28,Office Chair,Furniture,Central,9,18451,166059
12653,2024-10-02,Webcam,Accessories,South,10,3400,34000
12654,2024-12-02,Tablet,Electronics,South,6,25131,150786
12655,2024-11-18,Projector,Electronics,North,4,73328,293312
12656,2025-01-05,Router,Electronics,North,6,9484,56904
12657,2025-01-05,Printer,Electronics,West,10,14548,145480
12658,2025-03-04,Projector,Electronics,South,10,31420,314200
12659,2024-09-07,Gaming Chair,Furniture,West,10,26820,268200
12660,2025-09-12,Monitor,Electronics,East,5,20192,100960
12661,2024-04-30,Webcam,Accessories,North,7,4449,31143
12662,2024-05-31,Power Bank,Accessories,Central,8,2322,18576
12663,2025-04-09,Keyboard,Accessories,North,3,994,2982
12664,2024-09-26,Router,Electronics,Central,8,2854,22832
12665,2024-02-04,Monitor,Electronics,West,1,31611,31611
12666,2024-03-15,Keyboard,Accessories,South,9,2668,24012
12667,2025-03-08,Hard Disk,Electronics,East,3,9591,28773
12668,2024-09-04,Gaming Chair,Furniture,East,2,16036,32072
12669,2025-08-28,Webcam,Accessories,Central,10,1882,18820
12670,2024-03-16,Mobile,Electronics,East,8,71681,573448
12671,2025-10-07,Router,Electronics,West,7,5939,41573
12672,2025-12-17,Microphone,Accessories,South,3,10859,32577
12673,2024-03-26,Power Bank,Accessories,South,1,3730,3730
12674,2025-01-23,Projector,Electronics,East,8,38163,305304
12675,2025-08-25,Power Bank,Accessories,East,2,2602,5204
12676,2025-05-20,Speaker,Accessories,East,1,10742,10742
12677,2025-06-21,Power Bank,Accessories,Central,9,4195,37755
12678,2024-11-26,Speaker,Accessories,West,6,13907,83442
12679,2024-05-26,Keyboard,Accessories,North,4,2263,9052
12680,2024-10-11,Power Bank,Accessories,Central,10,3275,32750
12681,2024-12-21,Headphones,Accessories,East,3,1971,5913
12682,2024-10-07,Speaker,Accessories,West,8,5164,41312
12683,2024-10-22,Keyboard,Accessories,East,10,3586,35860
12684,2024-08-25,Headphones,Accessories,East,3,1786,5358
12685,2025-07-19,Mouse,Accessories,Central,3,412,1236
12686,2024-02-10,Office Chair,Furniture,Central,9,10394,93546
12687,2025-05-15,Laptop,Electronics,North,6,58313,349878
12688,2025-08-07,Speaker,Accessories,West,8,10034,80272
12689,2025-04-09,Monitor,Electronics,East,2,32470,64940
12690,2025-03-31,Headphones,Accessories,West,8,3154,25232
12691,2024-05-20,Printer,Electronics,East,2,18590,37180
12692,2024-08-15,Printer,Electronics,North,6,12135,72810
12693,2024-12-09,Power Bank,Accessories,East,8,4901,39208
12694,2025-12-24,Printer,Electronics,East,1,21200,21200
12695,2025-12-23,Headphones,Accessories,Central,6,2559,15354
12696,2025-11-07,Gaming Chair,Furniture,North,1,13058,13058
12697,2025-08-23,Monitor,Electronics,West,4,31064,124256
12698,2024-09-28,Mouse,Accessories,West,3,2284,6852
12699,2025-05-23,Keyboard,Accessories,East,3,1313,3939
12700,2025-06-12,Printer,Electronics,South,1,21231,21231
12701,2025-05-17,Printer,Electronics,Central,10,13833,138330
12702,2024-02-09,Keyboard,Accessories,West,5,3012,15060
12703,2025-10-08,Hard Disk,Electronics,Central,4,13448,53792
12704,2025-05-10,SSD,Electronics,Central,3,6916,20748
12705,2024-10-26,Tablet,Electronics,West,8,35703,285624
12706,2024-12-31,Office Chair,Furniture,Central,8,13680,109440
12707,2024-08-12,Headphones,Accessories,North,5,4437,22185
12708,2024-11-29,Projector,Electronics,South,7,30180,211260
12709,2025-04-20,Keyboard,Accessories,East,2,1923,3846
12710,2025-12-22,Hard Disk,Electronics,South,8,11014,88112
12711,2025-02-25,Office Chair,Furniture,South,1,13533,13533
12712,2025-06-03,Smartwatch,Accessories,South,7,3992,27944
12713,2024-11-26,Gaming Chair,Furniture,East,6,18475,110850
12714,2025-03-28,Hard Disk,Electronics,West,7,7271,50897
12715,2024-10-01,Mobile,Electronics,West,4,34271,137084
12716,2024-11-11,Mobile,Electronics,West,7,26503,185521
12717,2024-06-19,Desk Lamp,Furniture,Central,4,1403,5612
12718,2025-09-17,Office Chair,Furniture,East,3,23823,71469
12719,2024-01-21,Gaming Chair,Furniture,North,7,7957,55699
12720,2024-12-27,Webcam,Accessories,Central,2,6365,12730
12721,2025-06-15,Mobile,Electronics,South,6,47092,282552
12722,2024-06-09,Mouse,Accessories,Central,7,1239,8673
12723,2024-06-14,Speaker,Accessories,East,6,8273,49638
12724,2025-07-20,Mouse,Accessories,South,1,447,447
12725,2025-06-23,Laptop,Electronics,North,9,71079,639711
12726,2024-02-13,Microphone,Accessories,South,5,6139,30695
12727,2024-08-23,Laptop,Electronics,South,1,62855,62855
12728,2025-01-21,Headphones,Accessories,West,3,7703,23109
12729,2024-03-27,Smartwatch,Accessories,North,2,18531,37062
12730,2024-01-21,Router,Electronics,North,9,3687,33183
12731,2025-08-25,Headphones,Accessories,West,4,7811,31244
12732,2024-11-15,Office Chair,Furniture,East,7,20788,145516
12733,2024-11-05,Laptop,Electronics,East,8,58281,466248
12734,2024-09-27,Headphones,Accessories,Central,8,4084,32672
12735,2025-03-15,Speaker,Accessories,North,4,8157,32628
12736,2024-10-12,Gaming Chair,Furniture,West,5,28031,140155
12737,2025-06-02,Gaming Chair,Furniture,South,7,5564,38948
12738,2025-02-07,Microphone,Accessories,East,9,2974,26766
12739,2024-08-17,Projector,Electronics,Central,1,67081,67081
12740,2025-04-02,Tablet,Electronics,East,8,46906,375248
12741,2025-10-20,Headphones,Accessories,East,6,2177,13062
12742,2024-04-07,Printer,Electronics,Central,3,13805,41415
12743,2025-08-30,Microphone,Accessories,South,2,3515,7030
12744,2025-09-23,Hard Disk,Electronics,West,9,14846,133614
12745,2024-08-26,Desk Lamp,Furniture,North,8,2564,20512
12746,2024-11-14,Router,Electronics,East,3,1798,5394
12747,2025-12-06,Webcam,Accessories,Central,10,4330,43300
12748,2024-10-01,Laptop,Electronics,South,9,77029,693261
12749,2025-05-26,Gaming Chair,Furniture,East,4,15545,62180
12750,2025-12-26,Projector,Electronics,West,9,87719,789471
12751,2024-04-17,Printer,Electronics,West,2,19310,38620
12752,2024-01-14,Monitor,Electronics,South,9,33515,301635
12753,2024-06-19,Headphones,Accessories,South,8,1931,15448
12754,2025-03-10,Mobile,Electronics,West,3,53036,159108
12755,2025-05-13,Power Bank,Accessories,South,9,4125,37125
12756,2024-01-10,Hard Disk,Electronics,East,2,10134,20268
12757,2025-11-23,Speaker,Accessories,East,9,6781,61029
12758,2025-01-15,Office Chair,Furniture,Central,3,8637,25911
12759,2025-06-19,Speaker,Accessories,South,10,13205,132050
12760,2025-06-15,SSD,Electronics,Central,5,9735,48675
12761,2024-08-03,Projector,Electronics,East,3,36527,109581
12762,2025-04-30,Power Bank,Accessories,North,6,4110,24660
12763,2024-06-02,Keyboard,Accessories,West,2,522,1044
12764,2025-12-19,Speaker,Accessories,South,4,12871,51484
12765,2025-07-04,Headphones,Accessories,West,6,1775,10650
12766,2025-10-01,Mobile,Electronics,West,10,22253,222530
12767,2024-12-24,Printer,Electronics,Central,4,18303,73212
12768,2024-07-16,Laptop,Electronics,East,5,72929,364645
12769,2024-11-09,Desk Lamp,Furniture,East,10,3803,38030
12770,2025-07-28,Smartwatch,Accessories,Central,4,4538,18152
12771,2024-06-05,Desk Lamp,Furniture,North,4,2793,11172
12772,2024-09-26,Keyboard,Accessories,Central,2,1018,2036
12773,2025-08-24,Power Bank,Accessories,West,6,2971,17826
12774,2025-11-15,Office Chair,Furniture,West,4,9508,38032
12775,2024-08-25,Laptop,Electronics,South,2,54600,109200
12776,2024-06-17,Monitor,Electronics,West,1,19595,19595
12777,2024-02-23,Printer,Electronics,South,9,21407,192663
12778,2025-11-11,Router,Electronics,West,6,6157,36942
12779,2024-04-30,Power Bank,Accessories,South,9,3921,35289
12780,2025-01-29,Hard Disk,Electronics,West,6,8107,48642
12781,2024-11-20,Power Bank,Accessories,Central,2,2452,4904
12782,2025-10-10,Keyboard,Accessories,East,3,3940,11820
12783,2025-07-27,Router,Electronics,West,8,5304,42432
12784,2025-07-25,Headphones,Accessories,West,6,2458,14748
12785,2025-01-09,Laptop,Electronics,West,6,72792,436752
12786,2025-09-23,Mouse,Accessories,Central,4,1866,7464
12787,2024-07-02,SSD,Electronics,North,4,9243,36972
12788,2025-06-22,SSD,Electronics,South,1,11604,11604
12789,2024-12-02,Speaker,Accessories,North,6,5657,33942
12790,2024-01-14,Power Bank,Accessories,Central,5,974,4870
12791,2025-10-19,Smartwatch,Accessories,West,7,3439,24073
12792,2024-10-07,Smartwatch,Accessories,North,10,2997,29970
12793,2025-09-14,Microphone,Accessories,West,8,4047,32376
12794,2025-10-25,Microphone,Accessories,Central,2,1825,3650
12795,2024-01-30,SSD,Electronics,Central,3,4898,14694
12796,2024-03-25,Monitor,Electronics,West,2,10836,21672
12797,2025-10-14,Projector,Electronics,North,6,27776,166656
12798,2024-10-11,Gaming Chair,Furniture,South,10,29164,291640
12799,2024-12-06,Laptop,Electronics,East,3,83459,250377
12800,2025-06-12,SSD,Electronics,North,7,8821,61747
12801,2024-03-07,Mobile,Electronics,South,9,21667,195003
12802,2024-03-26,Smartwatch,Accessories,South,8,3458,27664
12803,2025-09-15,Smartwatch,Accessories,South,9,15410,138690
12804,2025-10-12,Keyboard,Accessories,North,5,1621,8105
12805,2024-12-25,Gaming Chair,Furniture,North,6,20278,121668
12806,2025-12-14,Desk Lamp,Furniture,North,10,4292,42920
12807,2024-04-29,Printer,Electronics,North,3,9831,29493
12808,2024-11-21,Keyboard,Accessories,Central,1,3640,3640
12809,2024-01-11,Keyboard,Accessories,South,6,2385,14310
12810,2024-09-09,Printer,Electronics,East,4,11349,45396
12811,2024-02-24,Speaker,Accessories,West,5,4416,22080
12812,2024-05-23,Smartwatch,Accessories,Central,6,15565,93390
12813,2024-07-11,Tablet,Electronics,East,4,21607,86428
12814,2024-09-22,Speaker,Accessories,West,5,3014,15070
12815,2024-12-29,Microphone,Accessories,Central,6,6915,41490
12816,2025-04-05,Power Bank,Accessories,South,1,3859,3859
12817,2025-07-04,Monitor,Electronics,Central,4,32009,128036
12818,2024-12-21,Router,Electronics,East,4,6806,27224
12819,2025-07-18,Power Bank,Accessories,East,2,4904,9808
12820,2024-09-21,Mouse,Accessories,South,8,1368,10944
12821,2024-04-28,Mobile,Electronics,Central,3,43143,129429
12822,2025-04-23,Monitor,Electronics,Central,6,21198,127188
12823,2025-01-21,Desk Lamp,Furniture,Central,1,3140,3140
12824,2025-10-06,Headphones,Accessories,East,1,2300,2300
12825,2025-05-01,Router,Electronics,East,6,2841,17046
12826,2025-01-01,Keyboard,Accessories,East,3,2412,7236
12827,2024-07-09,Gaming Chair,Furniture,North,8,25205,201640
12828,2025-08-30,Projector,Electronics,Central,7,67341,471387
12829,2024-09-06,Microphone,Accessories,East,6,11045,66270
12830,2025-05-09,Webcam,Accessories,West,5,1328,6640
12831,2025-06-03,Tablet,Electronics,North,7,37911,265377
12832,2025-08-14,Smartwatch,Accessories,West,10,2935,29350
12833,2025-06-08,Keyboard,Accessories,South,5,2944,14720
12834,2024-07-22,Power Bank,Accessories,Central,3,1764,5292
12835,2024-02-25,Webcam,Accessories,North,5,2158,10790
12836,2025-04-14,SSD,Electronics,West,3,9546,28638
12837,2025-11-05,Laptop,Electronics,South,4,56276,225104
12838,2024-11-10,Speaker,Accessories,North,3,5369,16107
12839,2025-03-23,Mouse,Accessories,North,4,931,3724
12840,2025-01-18,Gaming Chair,Furniture,North,8,10220,81760
12841,2024-04-12,SSD,Electronics,West,9,8456,76104
12842,2025-04-28,Mouse,Accessories,West,8,1294,10352
12843,2025-01-31,Headphones,Accessories,South,6,7250,43500
12844,2025-02-13,Monitor,Electronics,East,5,31110,155550
12845,2025-09-03,Router,Electronics,West,9,2374,21366
12846,2025-05-15,SSD,Electronics,Central,1,5632,5632
12847,2024-07-01,Office Chair,Furniture,South,6,15871,95226
12848,2025-05-28,Webcam,Accessories,North,10,5908,59080
12849,2024-03-20,Hard Disk,Electronics,South,3,11191,33573
12850,2024-02-15,Mouse,Accessories,South,5,2083,10415
12851,2024-12-13,Printer,Electronics,West,3,20949,62847
12852,2024-10-18,Monitor,Electronics,East,7,31127,217889
12853,2024-02-05,Microphone,Accessories,East,7,4141,28987
12854,2025-02-11,Keyboard,Accessories,Central,2,2404,4808
12855,2024-12-20,Printer,Electronics,North,7,7400,51800
12856,2024-11-22,Keyboard,Accessories,South,10,2576,25760
12857,2025-12-03,Hard Disk,Electronics,West,1,10964,10964
12858,2025-03-08,Hard Disk,Electronics,North,5,9962,49810
12859,2025-10-11,Smartwatch,Accessories,North,10,16754,167540
12860,2025-01-16,Power Bank,Accessories,West,6,3688,22128
12861,2024-07-02,Headphones,Accessories,West,9,7222,64998
12862,2025-11-21,Hard Disk,Electronics,North,3,3113,9339
12863,2025-12-25,Webcam,Accessories,Central,5,2618,13090
12864,2025-09-21,Power Bank,Accessories,West,7,1097,7679
12865,2024-10-15,Projector,Electronics,North,2,79175,158350
12866,2025-01-10,Projector,Electronics,North,10,63404,634040
12867,2025-03-11,Smartwatch,Accessories,East,5,2771,13855
12868,2024-09-30,Gaming Chair,Furniture,South,5,16694,83470
12869,2024-01-18,Router,Electronics,West,6,6077,36462
12870,2025-09-02,Mobile,Electronics,North,6,59966,359796
12871,2025-06-28,Mobile,Electronics,West,4,23484,93936
12872,2025-07-01,Printer,Electronics,North,3,11739,35217
12873,2025-03-17,Microphone,Accessories,East,6,8704,52224
12874,2024-09-06,Office Chair,Furniture,Central,10,19021,190210
12875,2024-03-19,Mobile,Electronics,East,6,14509,87054
12876,2025-09-15,Monitor,Electronics,North,7,25797,180579
12877,2024-12-11,Printer,Electronics,East,7,20131,140917
12878,2024-07-07,Laptop,Electronics,East,2,73405,146810
12879,2024-07-15,Headphones,Accessories,Central,5,3483,17415
12880,2025-06-10,Office Chair,Furniture,Central,4,5600,22400
12881,2025-08-10,SSD,Electronics,West,4,9158,36632
12882,2025-12-06,Smartwatch,Accessories,South,5,18435,92175
12883,2025-09-11,Mobile,Electronics,West,3,56447,169341
12884,2024-10-06,Speaker,Accessories,North,7,4893,34251
12885,2025-02-28,Laptop,Electronics,South,5,62501,312505
12886,2025-09-05,Projector,Electronics,East,2,44009,88018
12887,2024-01-19,Tablet,Electronics,East,4,14176,56704
12888,2024-10-21,Office Chair,Furniture,Central,8,23264,186112
12889,2025-10-12,Router,Electronics,Central,6,7574,45444
12890,2025-07-25,Microphone,Accessories,North,6,6780,40680
12891,2024-12-20,Webcam,Accessories,West,3,4784,14352
12892,2024-08-03,Microphone,Accessories,Central,3,7590,22770
12893,2025-02-16,Smartwatch,Accessories,North,10,4575,45750
12894,2025-07-28,Microphone,Accessories,East,2,4600,9200
12895,2025-01-13,Power Bank,Accessories,East,5,3283,16415
12896,2025-11-21,Projector,Electronics,West,1,35434,35434
12897,2025-08-21,Office Chair,Furniture,South,10,15522,155220
12898,2025-03-17,Desk Lamp,Furniture,West,1,2825,2825
12899,2025-05-17,Gaming Chair,Furniture,South,7,22615,158305
12900,2025-01-22,Monitor,Electronics,Central,2,12177,24354
12901,2024-08-11,Hard Disk,Electronics,South,2,12351,24702
12902,2024-07-01,Speaker,Accessories,South,7,10512,73584
12903,2024-12-26,Router,Electronics,South,7,5769,40383
12904,2025-01-06,Webcam,Accessories,North,6,5114,30684
12905,2025-06-29,Gaming Chair,Furniture,West,4,18237,72948
12906,2025-04-20,Microphone,Accessories,East,8,3771,30168
12907,2025-02-13,Keyboard,Accessories,East,1,2681,2681
12908,2025-04-20,Webcam,Accessories,South,2,4140,8280
12909,2025-10-30,Desk Lamp,Furniture,West,7,3861,27027
12910,2025-10-13,Mouse,Accessories,North,10,1218,12180
12911,2025-09-16,Monitor,Electronics,Central,9,11638,104742
12912,2025-08-07,Office Chair,Furniture,West,1,14650,14650
12913,2024-09-12,Office Chair,Furniture,South,10,24496,244960
12914,2025-12-01,Microphone,Accessories,North,6,1572,9432
12915,2025-10-31,Office Chair,Furniture,West,9,20755,186795
12916,2024-06-14,Mouse,Accessories,West,6,1280,7680
12917,2025-04-28,Keyboard,Accessories,South,6,1043,6258
12918,2024-03-07,Speaker,Accessories,North,4,10963,43852
12919,2025-04-15,Projector,Electronics,South,10,73150,731500
12920,2024-06-30,Tablet,Electronics,West,9,17284,155556
12921,2024-12-05,Office Chair,Furniture,South,4,19145,76580
12922,2024-01-08,Printer,Electronics,North,7,24031,168217
12923,2025-01-29,Microphone,Accessories,North,7,5460,38220
12924,2024-05-03,Gaming Chair,Furniture,Central,9,28421,255789
12925,2025-03-25,Laptop,Electronics,West,1,64199,64199
12926,2024-02-10,Hard Disk,Electronics,East,7,14741,103187
12927,2025-10-06,Power Bank,Accessories,West,7,1716,12012
12928,2024-05-29,Headphones,Accessories,East,10,7173,71730
12929,2024-06-22,Headphones,Accessories,East,7,6378,44646
12930,2024-05-25,Webcam,Accessories,South,8,2721,21768
12931,2024-04-09,Smartwatch,Accessories,East,2,17015,34030
12932,2024-09-07,Microphone,Accessories,East,6,6038,36228
12933,2024-12-04,Projector,Electronics,West,5,89479,447395
12934,2025-08-31,Smartwatch,Accessories,North,3,6850,20550
12935,2024-10-22,Power Bank,Accessories,North,4,3738,14952
12936,2025-01-06,Desk Lamp,Furniture,East,5,1796,8980
12937,2025-10-11,Desk Lamp,Furniture,East,8,4103,32824
12938,2024-06-07,Speaker,Accessories,South,3,11452,34356
12939,2025-01-28,Speaker,Accessories,East,4,1958,7832
12940,2025-08-20,Mouse,Accessories,East,3,349,1047
12941,2025-01-07,Smartwatch,Accessories,Central,9,15298,137682
12942,2025-09-25,Microphone,Accessories,South,6,11748,70488
12943,2025-08-24,Monitor,Electronics,Central,6,26148,156888
12944,2025-01-22,SSD,Electronics,West,3,10605,31815
12945,2024-06-28,Microphone,Accessories,West,7,1433,10031
12946,2024-12-16,Printer,Electronics,South,5,13764,68820
12947,2024-06-02,Tablet,Electronics,East,10,17837,178370
12948,2024-12-31,Mouse,Accessories,West,8,349,2792
12949,2024-08-21,Power Bank,Accessories,South,6,969,5814
12950,2025-10-03,Hard Disk,Electronics,North,6,11313,67878
12951,2024-10-04,Printer,Electronics,Central,9,24620,221580
12952,2024-02-27,Printer,Electronics,West,10,24135,241350
12953,2024-09-07,Tablet,Electronics,East,3,26062,78186
12954,2025-12-07,Tablet,Electronics,West,3,12636,37908
12955,2024-09-29,Office Chair,Furniture,Central,5,6993,34965
12956,2024-03-06,Mouse,Accessories,South,9,1540,13860
12957,2024-07-31,Mobile,Electronics,South,4,50382,201528
12958,2025-05-03,Desk Lamp,Furniture,West,2,4898,9796
12959,2024-11-22,Mobile,Electronics,North,4,43345,173380
12960,2025-03-28,Headphones,Accessories,North,8,2617,20936
12961,2025-07-09,Headphones,Accessories,Central,4,5901,23604
12962,2024-11-03,Microphone,Accessories,Central,1,10730,10730
12963,2024-04-24,Router,Electronics,West,4,8675,34700
12964,2024-09-14,Laptop,Electronics,West,10,62743,627430
12965,2025-10-08,Microphone,Accessories,South,6,9511,57066
12966,2025-06-10,Microphone,Accessories,East,5,5528,27640
12967,2024-09-11,Gaming Chair,Furniture,East,5,27211,136055
12968,2025-05-30,Gaming Chair,Furniture,East,8,8652,69216
12969,2025-05-14,Keyboard,Accessories,North,6,2587,15522
12970,2025-05-22,Microphone,Accessories,South,3,2274,6822
12971,2025-11-20,Router,Electronics,East,2,8461,16922
12972,2025-10-15,Webcam,Accessories,Central,3,2585,7755
12973,2024-08-25,Headphones,Accessories,South,5,5110,25550
12974,2024-11-23,Speaker,Accessories,Central,8,3186,25488
12975,2025-09-16,Speaker,Accessories,South,10,12508,125080
12976,2024-11-27,Monitor,Electronics,South,4,34113,136452
12977,2024-06-24,Hard Disk,Electronics,South,10,13855,138550
12978,2024-11-29,Keyboard,Accessories,Central,8,3176,25408
12979,2025-03-02,Office Chair,Furniture,East,4,12613,50452
12980,2024-11-06,Microphone,Accessories,East,3,6217,18651
12981,2024-12-28,Webcam,Accessories,East,8,3523,28184
12982,2025-07-30,Router,Electronics,West,7,1292,9044
12983,2024-02-26,Hard Disk,Electronics,West,6,13580,81480
12984,2025-04-12,Monitor,Electronics,East,1,32079,32079
12985,2024-08-01,Mouse,Accessories,East,5,1829,9145
12986,2024-11-25,Laptop,Electronics,West,7,66344,464408
12987,2025-07-27,Gaming Chair,Furniture,South,4,25236,100944
12988,2025-03-26,Power Bank,Accessories,East,2,1309,2618
12989,2024-06-13,Tablet,Electronics,East,8,48858,390864
12990,2024-02-17,Microphone,Accessories,West,8,5293,42344
12991,2025-09-13,Smartwatch,Accessories,Central,7,3943,27601
12992,2024-02-27,Headphones,Accessories,East,5,5406,27030
12993,2025-03-24,SSD,Electronics,East,2,9730,19460
12994,2024-03-16,Monitor,Electronics,East,7,13973,97811
12995,2025-08-26,Monitor,Electronics,East,10,15553,155530
12996,2024-03-31,Gaming Chair,Furniture,West,4,15742,62968
12997,2025-07-13,Desk Lamp,Furniture,East,9,4850,43650
12998,2025-12-07,Speaker,Accessories,North,3,14150,42450
12999,2025-12-17,Printer,Electronics,East,6,21609,129654
13000,2024-07-07,Mouse,Accessories,East,8,1232,9856
13001,2025-01-05,Projector,Electronics,East,4,48951,195804
13002,2025-09-10,Smartwatch,Accessories,North,3,5905,17715
13003,2025-03-13,Router,Electronics,West,8,1986,15888
13004,2024-03-02,Power Bank,Accessories,Central,6,832,4992
13005,2025-03-23,Desk Lamp,Furniture,North,9,3179,28611
13006,2025-05-18,Gaming Chair,Furniture,East,10,15936,159360
13007,2024-03-18,Printer,Electronics,Central,2,10680,21360
13008,2024-06-11,Gaming Chair,Furniture,Central,2,23806,47612
13009,2025-09-16,Projector,Electronics,South,2,71485,142970
13010,2025-04-21,Smartwatch,Accessories,West,3,23313,69939
13011,2024-03-15,Webcam,Accessories,South,10,3783,37830
13012,2025-06-24,Projector,Electronics,West,1,67620,67620
13013,2024-10-27,Desk Lamp,Furniture,North,10,3694,36940
13014,2024-01-09,Laptop,Electronics,South,6,72993,437958
13015,2024-09-22,Monitor,Electronics,South,10,31103,311030
13016,2025-06-29,Webcam,Accessories,West,4,5705,22820
13017,2025-08-13,SSD,Electronics,South,4,4429,17716
13018,2024-11-11,Mouse,Accessories,South,2,407,814
13019,2025-09-08,Gaming Chair,Furniture,North,3,22697,68091
13020,2024-03-11,SSD,Electronics,East,6,5770,34620
13021,2024-07-25,Mouse,Accessories,East,3,2037,6111
13022,2024-08-26,Smartwatch,Accessories,South,6,2894,17364
13023,2025-03-26,Monitor,Electronics,North,7,9833,68831
13024,2024-08-01,Projector,Electronics,West,1,73564,73564
13025,2025-02-12,Projector,Electronics,South,4,64873,259492
13026,2024-05-07,Desk Lamp,Furniture,North,3,4650,13950
13027,2025-06-12,Desk Lamp,Furniture,North,3,2217,6651
13028,2025-05-15,Headphones,Accessories,Central,6,7141,42846
13029,2025-03-01,Webcam,Accessories,South,4,1743,6972
13030,2025-01-03,Power Bank,Accessories,West,5,4867,24335
